Estimate_HsapVsPanTro	Pval_HsapVsPanTro	FDR_HsapVsPanTro
ABHD14B	-0.304189914681048	0.404280069676719	0.600826768747862
ABHD15	1.03174007719288	0.0287817923266387	0.0838469821835614
ABHD16A	-1.16686320747585	0.0799635290086911	0.186779814541339
ABHD16B	-0.0276334280689838	0.0015376638666218	0.00704357682158629
ABHD17A	1.01281581430842	0.0361394555336345	0.0999581452706046
ABHD17B	-0.958641887084343	0.0155732803453745	0.0503922191191612
ABHD17C	-0.46943583554294	0.331906684682774	0.528102906713235
ABHD2	-0.0952520898592786	0.803171863908844	0.894117968252759
ABHD3	-0.0119251862940483	0.987223099432123	0.992672082005255
ABHD4	-0.496485445922956	0.35689062560907	0.555314234053079
ABHD5	-0.451287291933441	0.47461940905013	0.662185718485608
ABHD6	-0.833974999890361	0.00408602435560224	0.016355016133573
ABI1	0.803490130767354	0.00609505068189642	0.0230566689359611
ABI2	0.0932801950924653	0.564266503629584	0.733122275966694
ABI3	-0.501671259044435	0.384394772397365	0.58211929079857
ABL1	-0.570563322859657	0.00425972198999691	0.0169897373216415
ABL2	-0.190712416912733	0.364871441396743	0.563504628419005
ABLIM1	0.439998238185925	0.0203160825506175	0.0631790331868221
ABLIM2	0.67938133626134	0.142666081882318	0.289302263817018
ABLIM3	-1.64267484766479	3.85846909978227e-12	1.44088703418739e-10
ABR	1.3881424113203	1.83468795711406e-11	6.10701934564311e-10
ABRA	-0.111013757476165	0.316334898513851	0.512192021002309
ABTB1	-1.62016695486568	0.00053998361263341	0.00377568417111566
ACAA1	0.282289000543541	0.446664302261924	0.636821412200357
ACAA2	-0.541665087796195	0.40745972686935	0.604087163524217
ACACA	0.181173160636627	0.42652344767698	0.620449875071657
ACACB	0.36025363241401	0.0347601618762947	0.0972202784760019
ACAD8	0.322851467880449	0.325351077773712	0.521777049663028
ACAD9	1.96587276845932	7.54951656745106e-15	4.13719645714666e-13
ACADL	0.463311937128004	0.475183942186316	0.662367762861378
ACADM	0.51450573407503	0.300329064755137	0.494230483638184
ACADS	0.15566828654202	0.747594352099945	0.861394825697381
ACADSB	-1.52003073895274	7.18451528403108e-06	8.28523956749555e-05
ACADVL	0.312347074113222	0.150618495231025	0.301393488824321
ACAN	0.236911549030638	0.721653573821099	0.844057941062141
ACAP1	-0.0365567560924006	0.937013982629348	0.966553332299812
ACAP2	0.0287892708910059	0.863408953127227	0.928055755249522
ACAP3	0.446125345033992	0.0667531329461586	0.161998017146204
ACAT1	-0.433331938532981	0.193866850087768	0.362572930747675
ACAT2	-0.317589344066892	0.62889426031149	0.78124986391994
ACBD3	0.549700476611142	0.0343850291572232	0.0963309596983636
ACBD4	1.96820010842459	0.000564187859343201	0.00391648637065175
ACBD5	0.869398190615518	0.0924932311416078	0.210127920043883
ACBD6	1.59166407065008	1.84077051490483e-06	2.46674227747833e-05
ACBD7	1.04628553112751	0.0336165556635468	0.0948482182713007
ACCSL	0.12744838059515	0.342251074276353	0.540078044284152
ACD	0.489362790757915	0.401239509677048	0.59822050762622
ACE	0.108217742440412	0.772632990780225	0.875298174211931
ACER1	-0.0434337465374066	0.00034605597663151	0.00254649597214486
ACER2	-0.831759105671155	0.0142524024893966	0.0467372021307604
ACER3	-0.590532178997085	0.00174814982757932	0.00784514241864073
ACHE	-0.585818699662568	0.143560243482018	0.290693215442683
ACIN1	0.55992226303494	1.18673212676779e-05	0.000130598659599645
ACKR2	-0.59057412286903	0.0681165491014277	0.164536677734518
ACKR3	-0.0755167057666687	0.815299141673935	0.900580786611203
ACKR4	-0.0286236677198514	0.0167379510404788	0.0534702175300225
ACLY	0.438644436885162	0.266656553959078	0.453720058779767
ACMSD	-0.0276334280689838	0.0015376638666218	0.00704357682158629
ACO1	0.0677055356814181	0.832524832544723	0.910664667135188
ACO2	0.089267911578597	0.787010276629504	0.885690419838245
ACOT1	-0.0193784504916069	0.513333544821429	0.693002164575203
ACOT11	2.7929277816706	0	0
ACOT12	-0.0360424259802208	0.00161540139695737	0.00731761634152632
ACOT13	-0.127535356904821	0.760954608051533	0.868723878597802
ACOT2	0.823162523052041	0.272514721474317	0.460587336780489
ACOT6	-0.937525416546633	0.000544585205111803	0.00380391354928094
ACOT8	0.284707768399992	0.538147254938946	0.714051490534638
ACOX1	-1.1882162769029	2.66685897496455e-05	0.000268899968896762
ACOX2	0.969823128206072	0.0549085224500911	0.139296535782777
ACOX3	0.0646333652667807	0.861148575384656	0.927449308331951
ACP2	-1.49658561206996	0.00191836214629748	0.00844041778532518
ACP5	-0.0186891661252076	0.187077878818769	0.352677511446765
ACP6	0.792097559494671	0.0406884743904556	0.109729019514872
ACPP	0.341821212052378	0.274715296940782	0.463335032911133
ACR	-0.0388916852314373	0.577963400208071	0.743678972817124
ACRBP	-3.08831734072915	1.6440649774907e-07	2.70834691938241e-06
ACRV1	0.198795038347193	0.598803611092828	0.758263336571709
ACSBG1	2.32298265074962	8.11528260147298e-08	1.41896400454549e-06
ACSBG2	0.250657438318717	0.293589590262427	0.486584861854903
ACSF2	1.18558726250637	0.00779986215547779	0.0283270317128222
ACSF3	-0.339525586196521	0.126940613170299	0.265892853658918
ACSL1	0.0452785914103477	0.90948030721541	0.953011877545703
ACSL3	-0.0536165361065084	0.805963894882946	0.896246743126041
ACSL5	0.30623754658081	0.547935893277475	0.721410135967206
ACSL6	1.45693912280706	2.79512857304098e-10	7.5362256586331e-09
ACSM1	-0.506802857252644	0.196310554760121	0.365634510737937
ACSM2A	0.825093189038356	0.274656692718716	0.463294153471098
ACSM2B	0.511403713454705	0.502368228991068	0.684570378114272
ACSM3	0.212482326749869	0.395800957835184	0.59354173632929
ACSM4	-0.0276334280689838	0.0015376638666218	0.00704357682158629
ACSM5	1.12200461752979	0.0409309652804715	0.110313943012002
ACSS1	0.127287703929645	0.503708720679188	0.685770275043035
ACSS2	0.114618119680649	0.615329445667914	0.769861369563727
ACSS3	0.390021028910955	0.529329482148425	0.70645389058934
ACTA1	0.127263353448341	0.688764739968564	0.821775153510595
ACTA2	-0.0506980915837002	0.927483551321749	0.961881573017704
ACTB	0.029725086632588	0.881909728921822	0.938804884364741
ACTC1	-0.284359409845549	0.329001967728527	0.525568850213091
ACTG1	-0.285652026847192	0.456144542791979	0.645323179911708
ACTG2	-0.0184889728248902	0.900800372205047	0.949599530868173
ACTL10	0.0306067267399759	0.762479457665154	0.869832753605883
ACTL6A	0.119430135227248	0.817792336308622	0.902255379800028
ACTL6B	-0.108968615665131	0.759353424749885	0.867895244315944
ACTL7A	-0.0276334280689838	0.0015376638666218	0.00704357682158629
ACTL7B	-0.0257687469059499	0.155349047613635	0.307888931325993
ACTL8	0.0631988018260183	0.637995578845867	0.787260265301706
ACTL9	-0.0276334280689838	0.0015376638666218	0.00704357682158629
ACTN1	0.687448793511889	0.194448963562842	0.362869113758399
ACTN2	0.74862692387809	0.0241436441277709	0.0727168155689186
ACTN4	0.636833403879979	0.000434763783606629	0.00311758008872392
ACTR10	0.0661161777692366	0.892231127341382	0.944793639752507
ACTR1A	0.780943118011528	0.0406895162491538	0.109729019514872
ACTR1B	0.276760080638341	0.436496840411222	0.629281777947138
ACTR2	0.962773145267027	0.0163965542054378	0.0526415687648268
ACTR3B	0.555913914869599	0.35413999953473	0.552501022303864
ACTR5	1.44001633228865	0.0147155146071698	0.0480222349114636
ACTR6	0.614898165921687	0.287098073212501	0.478769065435146
ACTR8	-0.812412053220558	0.132416521579174	0.27408369835849
ACTRT2	-0.0276334280689838	0.0015376638666218	0.00704357682158629
ACTRT3	0.0720697660325591	0.769997317837708	0.873691931804574
ACVR1	-0.70829831414534	0.279317567984804	0.469160245951052
ACVR1B	0.0720405261724418	0.845953590884345	0.917851135510009
ACVR1C	-0.676445995806817	0.163738119495605	0.319535840897547
ACVR2A	0.676358956027407	0.0548598819044146	0.139199335206741
ACVR2B	0.289810264293534	0.0546248741714781	0.13870746443882
ACVRL1	-0.0488239522304757	0.904190866976912	0.950914487766393
ACY1	-1.25385213201773	0.0277285184914755	0.0813864920060051
ACY3	-1.27989340279783	0.0101586000725291	0.0351538398789188
ADA	1.51132030682478	0.00176692142390156	0.00791883900120243
ADAD1	-0.0276334280689838	0.0015376638666218	0.00704357682158629
ADAD2	-0.0061147083783995	0.793684951915384	0.88905503813899
ADAL	0.272437589568172	0.498345720891753	0.681082589552081
ADAM10	-0.233615121487484	0.0926291388878648	0.210259878994327
ADAM11	-0.619750949818991	0.276450491868238	0.465737200809263
ADAM12	1.17843469530731	0.0114516135040732	0.0388625078827245
ADAM15	0.120442686777906	0.755281446349497	0.866422394264446
ADAM17	-0.51052806637046	0.101539184754919	0.224512014052988
ADAM18	-0.0276334280689838	0.0015376638666218	0.00704357682158629
ADAM19	2.86653812209373	1.01214459036214e-09	2.50671960823689e-08
ADAM2	-0.0276334280689838	0.0015376638666218	0.00704357682158629
ADAM20	2.59995406092773	8.02112949394029e-08	1.404322684517e-06
ADAM22	0.193644257116724	0.494499161498241	0.678094110076064
ADAM23	0.704509920547746	0.0496379948472643	0.128657262339363
ADAM28	-0.070403530020867	0.93634168126591	0.966165126095647
ADAM33	1.1104403082206	0.0760601704338	0.17944822499441
ADAM7	0.115524308371192	0.648483071001508	0.794023640342536
ADAM8	1.61334386877799	1.00593261276316e-06	1.41999764949321e-05
ADAM9	0.897048242944294	0.00119179340579856	0.00704357682158629
ADAMDEC1	-0.0276334280689838	0.0015376638666218	0.00704357682158629
ADAMTS12	-0.0764503084892827	0.877611713972734	0.936744538089186
ADAMTS13	-1.2459004712172	0.0247651017808808	0.0741577825650941
ADAMTS14	-1.51347176823597	0.00311107774389496	0.012916673564967
ADAMTS15	-1.28491203134986	5.78799887951398e-06	6.81467361526008e-05
ADAMTS16	0.187308034312001	0.425016796761915	0.619622735714002
ADAMTS17	0.792422060228263	0.10124849069187	0.224120932782985
ADAMTS18	2.32422369237219	0.0189913110388304	0.059489970219766
ADAMTS2	1.5459340757408	0.0083518810671992	0.0299178151692695
ADAMTS20	0.273567803693691	0.45917497926386	0.64831775193298
ADAMTS3	0.311689450565799	0.406156602037649	0.602763585925178
ADAMTS4	0.733652226055928	0.00371563012183107	0.0150693169892914
ADAMTS5	-0.674869923867984	0.236893967957883	0.418060948035113
ADAMTS6	0.457914011084419	0.422221825575045	0.617192100960674
ADAMTS8	-1.09158735513951	0.0776829745585377	0.182603332021614
ADAMTS9	2.20633072585011	2.54154656114114e-05	0.000257613452561983
ADAMTSL1	-0.196240825084246	0.65641356084502	0.799299033656461
ADAMTSL2	1.30060240294518	0.0364610786491819	0.100723729768365
ADAMTSL3	3.20899263641526	1.02140518265514e-14	5.48588177983028e-13
ADAMTSL4	-0.866865692110062	0.0616085679160747	0.152253914587828
ADAMTSL5	0.256125717789152	0.0517976396131312	0.132854638436952
ADAP1	0.936393318482902	0.0582362400521799	0.145938934178762
ADAP2	-0.5563056870561	0.374730211031694	0.572889314461133
ADAR	0.531349099757976	0.00059733881353119	0.00412748567156021
ADARB1	-0.113834732331503	0.830501480001177	0.90978258262664
ADARB2	0.437003596670987	0.251035552953959	0.435068324309304
ADAT1	0.0566343749400987	0.829614035782035	0.909017580880573
ADAT2	-1.86679703106891	0.000180753155506252	0.00145332516217668
ADCK1	0.0341800412806353	0.900223530892481	0.949398075785924
ADCK2	0.0378733744921316	0.935379372385525	0.965559531009079
ADCK5	0.797971696051089	0.212918033465288	0.387256881967828
ADCY1	1.05427719966174	0.00880497978757666	0.0312779795826933
ADCY10	-0.159270285824195	0.714694703813532	0.839560761773286
ADCY2	0.115708815465722	0.749603677084963	0.862639910658021
ADCY3	1.93012486013371	6.72795152922845e-14	3.29816416601923e-12
ADCY4	-0.309987713077037	0.582256731877576	0.746921971875688
ADCY5	0.796964717351662	4.05332116117929e-05	0.000390864253031889
ADCY6	0.229132808146195	0.294892834555425	0.488084751705548
ADCY7	-0.968578202452805	0.215215438317932	0.390277014253973
ADCY8	-0.793679301227903	0.223907412213712	0.400703016600697
ADCY9	0.0400564136137012	0.912779478545724	0.954191742399005
ADCYAP1R1	-0.1761881881394	0.609064906541156	0.765247207199851
ADD1	-0.829188635992719	2.33508101743496e-10	6.34661838629852e-09
ADD2	0.154257750357134	0.694189942748477	0.825326273762432
ADD3	-0.652143678001243	1.74945579283214e-05	0.000184253230806017
ADGB	0.226482864131552	0.476467175656889	0.663216726384152
ADH1A	-0.00833045693437176	0.833950639508288	0.910986838279818
ADH1B	0.5033256766487	0.164384559175723	0.320658116372148
ADH4	0.210294341599907	0.513989211070021	0.693764053380379
ADH5	-0.408594622861542	0.42852935043355	0.621851902389094
ADH6	0.0838635102399816	0.490396838036208	0.674721531445225
ADH7	-0.0276334280689838	0.0015376638666218	0.00704357682158629
ADHFE1	0.703936882654231	0.0293981296056869	0.0851377411845897
ADI1	0.455187445420121	0.00718207451507413	0.0264323086371047
ADIPOQ	-0.00789717668676551	0.973729818132286	0.986261917456749
ADIPOR1	0.572764846198461	0.186415729947192	0.351872088409143
ADIPOR2	-0.365194219381234	0.175115138173259	0.335425856452644
ADK	-0.469208991216612	0.280283196198113	0.47054766724119
ADM	-0.702590442632322	0.0864513851868682	0.19918836501524
ADNP	-0.644444441679923	0.0320443630170208	0.091387784605978
ADNP2	-1.20247073695967	2.71632115640408e-05	0.000273682552387768
ADO	0.446357561630869	0.215089389596907	0.390100909613333
ADORA1	-0.279530399345844	0.374194873778303	0.572525376620736
ADORA2A	0.347488870995718	0.370869433808199	0.569031644172441
ADPGK	-0.282296807596099	0.354981539089941	0.553417522039988
ADPRHL2	-1.2670754503208	0.0147722286988703	0.0481723306941148
ADRA1A	-0.993865550450482	0.0195946077856337	0.0611186736599093
ADRA2A	-0.395901415043209	0.00364946352061435	0.0148366760317859
ADRA2B	0.946905033888181	0.0383652816056042	0.104633291791452
ADRB1	-0.412838186342533	0.47713239791943	0.663474308152327
ADRB2	-0.775680792969163	0.0630124661021629	0.154928151654798
ADRB3	-0.0276334280689838	0.0015376638666218	0.00704357682158629
ADRM1	1.07637144254534	0.0658309936892363	0.160240161288742
ADSL	1.62470639453331	0.000409487732071945	0.00295361375926265
ADSSL1	-0.915424284493668	0.0106101174942217	0.0364203737948238
ADTRP	0.194685923862214	0.602150504760088	0.760409140690529
AEBP2	1.02691405285491	2.97680683658541e-07	4.7103083042354e-06
AEN	0.272196830187281	0.696986959370608	0.827702713114443
AFAP1	0.4240152505501	0.174959642698791	0.335318587321923
AFAP1L1	0.0442819376311939	0.932191730164762	0.963939304621551
AFAP1L2	1.68325054072621	0.00249793545769772	0.0106734288130659
AFF1	0.0460035515426601	0.720579704293038	0.843460536040153
AFF4	-0.375130241685076	0.00708993009006353	0.0261646174498074
AFM	0.0378567399963851	0.682162359742274	0.817560323156261
AFMID	0.827538681760727	0.000101224711979153	0.000886110611812314
AFP	-0.0020065377013847	0.994449044766557	0.997185924761824
AFTPH	-1.21250791603364	8.85427375219017e-06	0.000100390634527566
AGA	0.0336188046390488	0.955686070746367	0.976754674952936
AGAP2	-0.604230399421219	0.206169438724397	0.378669483023661
AGBL1	0.749326176418039	0.0457204702412428	0.120594337570377
AGBL2	-0.049417927880867	0.885046144779451	0.940806845431646
AGBL3	2.11469953481951	9.91288497891318e-05	0.000871157773146862
AGBL4	0.665712077358079	0.210667979578489	0.38451327277249
AGER	0.839063104590756	0.130011993012229	0.270649813483902
AGFG1	-0.0516046672055006	0.83287045710545	0.910766274516432
AGFG2	0.3171349125024	0.502734892872311	0.684721063933282
AGGF1	0.173086269409349	0.44491463598825	0.63563948789292
AGK	0.107052708090152	0.766642738896321	0.871646349250342
AGL	-1.47144260310845	2.6137931818937e-09	5.9420819367806e-08
AGMAT	-0.292618376818507	0.426516309022145	0.620449875071657
AGMO	1.06283760774584	0.0238316086496315	0.0718982295218782
AGO1	-0.52057403546412	0.000315763122376245	0.00237015737903906
AGO2	0.151199244172916	0.647750676083299	0.793971421096394
AGO3	-0.200829588729484	0.0910613792970918	0.207550175272572
AGO4	-0.112478400949186	0.676307105598396	0.813463248623481
AGPAT1	-0.92421177268855	0.0964171247791819	0.216524947384333
AGPAT2	-0.255161355495584	0.0245355439083328	0.0735847980930443
AGPAT3	-0.878151935107358	1.60361064565073e-05	0.000170625691507636
AGPAT4	1.13517025320807	1.54585233502758e-11	5.18398888768824e-10
AGPAT5	-1.68810034536178	0.00382103226085273	0.0154271745757879
AGPS	0.977135338083603	0.0215724564457755	0.0664423772779301
AGR2	-0.0237057033208244	0.793874817714062	0.88905503813899
AGR3	-0.0276334280689838	0.0015376638666218	0.00704357682158629
AGRN	3.7859977732063	0	0
AGT	-0.184431119678874	0.744636593364142	0.859000324770888
AGTPBP1	0.0917250607735896	0.617916015378194	0.771706352584075
AGTR1	-0.0216647564675912	0.876175010061198	0.935803779958407
AGTRAP	-2.91348281410574	1.83897341798911e-12	7.29152960232682e-11
AGXT	-0.0276334280689838	0.0015376638666218	0.00704357682158629
AGXT2	0.00906473256430259	0.903036884842875	0.950190465545332
AHCTF1	-0.199499462869501	0.415779681620189	0.611913306541678
AHCYL1	0.150326348140304	0.55283428869544	0.724906044733317
AHCYL2	0.0843797796321216	0.756475186589278	0.86660889163284
AHDC1	0.237619823543659	0.614484595006763	0.76944703931694
AHI1	1.0550473397257	2.2500050480545e-06	2.94488524784687e-05
AHNAK	0.762411296356742	0.0686705602285107	0.165548609163189
AHR	4.54439825471165	0	0
AHRR	-0.287369586676739	0.505315162050975	0.687055340353928
AHSA1	-0.0868249341824811	0.827450099331901	0.90793218208476
AHSG	0.0609048351030364	0.813491569877035	0.900200817585136
AHSP	-0.0276334280689838	0.0015376638666218	0.00704357682158629
AICDA	0.359248019705109	0.436840588795216	0.62950806815054
AIDA	-0.943602900521123	0.0994743682464556	0.221107000549129
AIF1	-0.751033465224248	0.173150248142915	0.332844502383379
AIF1L	0.149929159560993	0.443207857205419	0.633805571548345
AIFM2	-0.924264029775776	0.0517007824401188	0.132671816421998
AIFM3	-0.235699534246452	0.717556111626034	0.84182176841272
AIG1	-0.379019936929836	0.120192160912716	0.254365858911196
AIM2	0.16443547777582	0.573995924821109	0.740411354177913
AIMP1	3.23978718740149	0	0
AIMP2	-0.755051423332804	0.177190445291768	0.338199687523478
AIP	-0.905093113436833	0.00861631564798127	0.0307292463625491
AIPL1	0.00906473256430259	0.903036884842875	0.950190465545332
AIRE	-0.901334152805735	0.00132501929271123	0.00704357682158629
AJUBA	0.19673160876082	0.558982107483408	0.729630435380549
AK1	1.62027620859667	0.000261942423778638	0.00200867224969273
AK2	1.22016311497741	4.21884749357559e-15	2.35992875771339e-13
AK3	0.855289165558438	0.0149340584890412	0.0486059977041922
AK5	0.372942991140583	0.106434283722764	0.232513462788297
AK7	1.79970506594431	0.00821466571633978	0.0295390526865768
AK8	0.500397512469342	0.224437155014065	0.401224941883651
AK9	0.920462879481509	0.000384661017944099	0.00280211931843993
AKAP1	0.156903475687245	0.545415787651182	0.71960054996289
AKAP10	-1.4173123805302	0.0125576461275283	0.0419345126195712
AKAP11	-0.570264330287692	0.00094152607941056	0.00615039406312161
AKAP12	1.83644824497339	0.00427001045795627	0.0170257352806
AKAP13	0.205504212513649	0.425157612596194	0.619647077093637
AKAP2	-0.0800006635722854	0.814055635859017	0.900334688554072
AKAP3	-3.16008413023223	0	0
AKAP5	-0.0941804318957227	0.898805578322418	0.948551589272312
AKAP6	-1.20526021646844	2.43804976207684e-13	1.09924243620595e-11
AKAP7	0.11718548083774	0.651517267182281	0.795865831135612
AKAP8	0.967521290198258	0.00640557445327605	0.0240053946912134
AKAP9	-0.368344823209017	0.00361894612481817	0.0147170475742605
AKIRIN1	0.21342941013998	0.470892453416034	0.658795456432292
AKIRIN2	-0.986595046126648	0.133965772260981	0.276483860356749
AKNA	-0.0651023519497437	0.775610381981147	0.877623263344623
AKNAD1	0.904384308847041	0.0358170482008311	0.0992496663505455
AKR1B1	0.305113739694915	0.63758222792381	0.787038367790576
AKR1B10	-0.0276334280689838	0.0015376638666218	0.00704357682158629
AKR1C3	0.876906429863766	0.157255858325027	0.310963120916086
AKR1C4	-0.614940591167603	0.0192325780385569	0.060114626602779
AKR1D1	0.0183889611907708	0.873406313342945	0.93373437828519
AKR1E2	-0.415547294305019	0.399538310609156	0.597070830874851
AKR7A2	-0.981579363050653	0.0347342393418044	0.0971679353739086
AKR7A3	-0.450681061858504	0.109734825407293	0.237649519714066
AKT1	2.17709319123256	0	0
AKT2	0.620278877186995	1.11680282799398e-07	1.91061153860239e-06
AKT3	0.527234454302002	0.00730376559703672	0.0267779187315971
AKTIP	-0.50148350376814	0.298798370675717	0.492326962987407
AL358113.1	-0.0276334280689838	0.0015376638666218	0.00704357682158629
AL359736.1	-0.0276334280689838	0.0015376638666218	0.00704357682158629
AL645922.1	-0.0276334280689838	0.0015376638666218	0.00704357682158629
ALAD	-0.106928231182819	0.617281387490998	0.771158408374214
ALAS1	-0.621569709435993	0.146148503994218	0.29485602848639
ALB	0.0149825951892126	0.974728524145243	0.986637659887249
ALCAM	-0.302188627218097	0.00572514909859612	0.0218890343159882
ALDH16A1	1.79902354212258	0.00192934917714127	0.00847492872500537
ALDH18A1	0.856544728450611	0.105643799620535	0.231275445754036
ALDH1A1	0.0661753708208665	0.833010968261878	0.910846042918191
ALDH1A2	0.0538052489108783	0.912551741442436	0.954191742399005
ALDH1A3	1.66160105219546	0.000450874639588816	0.00321940731795383
ALDH1B1	-0.955628578828693	0.0353952764460681	0.0986894977806503
ALDH1L1	0.144399349245612	0.663819784188724	0.803846882388035
ALDH1L2	-0.262175635654237	0.636618158190405	0.786568544639799
ALDH2	0.810753690815489	0.23908910548279	0.421052936775114
ALDH3A1	-0.568605486692725	0.014168465862775	0.0464845676067339
ALDH3A2	-1.12045808213423	0.0139965480694246	0.0460213328107106
ALDH3B1	0.84862505924987	0.0125193234909682	0.0418272614576808
ALDH4A1	0.589833416385325	0.223097614877871	0.400169866334808
ALDH5A1	-0.076426922647003	0.801652649209126	0.893516276476911
ALDH6A1	-0.518356033067169	0.0145616240409567	0.0476006919728753
ALDH7A1	1.16875023056035	0.00291204782983878	0.0121955007126613
ALDH8A1	-0.312293591081455	0.663331929501296	0.803809235200626
ALDOB	0.183334382364128	0.713268808332453	0.838543368372705
ALDOC	-0.725736961564856	0.0768972415962632	0.181042911973319
ALG1	-1.30964565795845	0.0123972210465289	0.0415222203548461
ALG10	-1.50195684382144	0.00699564646125528	0.0258378931353924
ALG10B	0.0332080128371256	0.947991448237635	0.972467188937432
ALG11	-0.783315693677797	0.139841295627863	0.285031827390267
ALG12	1.26727303513353	7.94086607538436e-05	0.000717498763822095
ALG2	-0.868393403707857	0.0323099981216464	0.0919508306265389
ALG3	-0.321273328698601	0.568524579073979	0.73615021922278
ALG5	1.0394314156185	0.0423006203414189	0.112986333933489
ALG6	-0.514501907058984	0.401697863801036	0.598440590330619
ALG8	-0.258405330295902	0.343746542482962	0.541550442820242
ALG9	-0.806688341277405	0.00755471010105335	0.0276002837052304
ALK	2.11793476153856	0.000221348908408414	0.00172875458595878
ALKBH1	-0.158251708993183	0.816680630957511	0.90163204092123
ALKBH2	0.54632100709053	0.327762810934657	0.524272716446382
ALKBH4	0.224399081341969	0.739566564130637	0.855068340569908
