Estimate_PanTroVsRheMac	Pval_PanTroVsRheMac	FDR_PanTroVsRheMac
ABCC2	1.59821755165728	0.00250152267325787	0.00935711075421459
ABCC3	1.54493011928068	0.0569977576904845	0.133053986394012
ABCC4	-1.04357596267421	0.0528620731601035	0.125331271240126
ABCC5	-0.767185014713985	1.58562198726564e-06	1.17838509578461e-05
ABCC6	1.40404262005489	9.86095507646834e-05	0.000520499355465425
ABCC8	-0.647797076017849	0.072351317045785	0.161529981188593
ABCC9	0.0122704417485667	0.973594908784854	0.983763454315041
ABCD2	-0.454294268375464	0.296489302853458	0.465305272615538
ABCD3	-2.00364115811968	7.61148921668564e-11	1.03646955687009e-09
ABCD4	-2.48383146043399	0	0
ABCE1	0.77671951915688	0.024265781108036	0.0659397289089767
ABCF1	0.0739569378823183	0.812273204266505	0.867278240671373
ABCF2	-0.447917345491394	0.107026971477595	0.217195634877234
ABCF3	-0.265801251019411	0.101364135532691	0.208401694542657
ABCG4	-0.458523089772466	0.0994286997306939	0.205655004229756
ABCG5	0.00422776104330407	0.557215890457543	0.665647090762795
ABCG8	0.19752392065574	0.015401697222249	0.0450782197683759
ABHD1	-2.22865771538528	6.78357272221319e-06	4.51601698114351e-05
ABHD10	0.00297758760879774	0.995978464683905	0.997987473474838
ABHD11	-1.06840805577866	0.0216532781699097	0.0600757034386813
ABHD12	-0.0706613341254479	0.742932758409831	0.8136126889633
ABHD12B	2.07732464200876	6.07867400859163e-09	6.51403849839617e-08
ABHD13	0.537152946110269	0.185718520416339	0.328943904970497
ABHD14B	-1.19332997629007	0.0130310500890465	0.0390554882726624
ABHD15	-0.467090501778834	0.351813640558599	0.527094875346797
ABHD16A	-1.02771058637832	0.000729391036693672	0.00316069449233924
ABHD16B	0.00422776104330407	0.557215890457543	0.665647090762795
ABHD17A	-1.54838504888894	1.83367470385498e-06	1.34565969965536e-05
ABHD17B	-0.240251730191512	0.398879015297635	0.575480308778619
ABHD17C	0.314507073159636	0.586787346953887	0.69195943179543
ABHD2	-0.688662722166295	0.00041119393951905	0.00189126765563163
ABHD3	-3.19949366759381	1.99840144432528e-15	4.38769541872136e-14
ABHD4	-1.57607664074325	1.60016464758606e-05	9.9443681236843e-05
ABHD5	1.17563630247181	0.0484712338882434	0.116761800923345
ABHD6	-0.329608067048308	0.10995041323439	0.222058654803417
ABI1	-0.1483371507266	0.736379322041747	0.808398179189316
ABI2	0.236067531443757	0.069722726764023	0.156655346584299
ABI3	-0.842719871204896	0.373675981236353	0.547735772865855
ABL1	1.09304371638478	4.72239358728643e-10	5.91659739314204e-09
ABL2	-0.186393179718668	0.247725353260939	0.408162489282659
ABLIM1	2.26187104856575	3.98663252187959e-07	3.29514365588343e-06
ABLIM2	-0.63627289807889	0.0318473083837922	0.0828509386958516
ABLIM3	1.93407435212103	2.62766349434784e-06	1.88222803226904e-05
ABR	0.519515244663571	0.298214730101801	0.467305913809412
ABRA	0.10803668501899	0.117730990352121	0.23340168837308
ABTB1	2.35371088021986	1.99561478453347e-10	2.60182620022203e-09
ACAA1	2.08139026277102	3.1747982021102e-10	4.03387884662088e-09
ACAA2	0.287209695249201	0.680939912340893	0.768160832000469
ACACA	0.166885792976339	0.274895524952508	0.440322819502048
ACACB	-1.28893441706691	1.11022302462516e-14	2.26771463560178e-13
ACAD8	0.774452360943933	0.000554632150857826	0.00246847013064191
ACAD9	2.40658255043195	6.02405832370589e-05	0.000334061416132781
ACADL	-3.50303831179653	0	0
ACADM	1.41619006727608	0.000375300499999343	0.00174222659796527
ACADS	-0.24790931842537	0.606006373094399	0.709718696523811
ACADSB	-0.34462142302165	0.300182543835929	0.469461818265911
ACADVL	0.77141206884145	0.000261029097926357	0.00126353079682055
ACAN	-1.22175244829156	0.0208292550543088	0.0581364777199041
ACAP1	0.473467562079729	0.00812510019433055	0.0259745021863339
ACAP2	-0.141813310204012	0.619018357726859	0.720516848680519
ACAP3	0.691780091105445	0.00075134879072003	0.00324749376328847
ACAT1	0.851837924641156	0.000268042348996023	0.00129145064575246
ACAT2	-0.238161224487915	0.575085373898122	0.681378618871558
ACBD3	-0.877778523604526	0.00297490765200159	0.0108861916548951
ACBD4	0.46149870965682	0.167999255190769	0.304733231445529
ACBD5	-0.974201477524018	0.0326829409026976	0.0846166173054094
ACBD6	0.36567762131015	0.169841095512939	0.307250108509115
ACBD7	0.0425934428375072	0.897340753190705	0.928328654267815
ACCSL	-0.650999889629442	0.0320510151257087	0.083252357400709
ACD	-0.834249950489916	0.215964015847353	0.36914047136277
ACE	-0.871106426641114	0.0235831053515221	0.0643830046344403
ACER1	0.0272546268547435	0.116804147202448	0.231905258974404
ACER2	-0.508535206132836	0.346509158654052	0.521556943315973
ACER3	0.445891138177071	0.0330435057930358	0.08541888812961
ACHE	0.64414837016059	0.185737037655621	0.328943904970497
ACIN1	-0.166732677097663	0.362564597873197	0.538533863368066
ACKR2	0.808719824303604	0.000477826522635061	0.00216404391133181
ACKR3	0.210773697923435	0.283286436167181	0.449556732898148
ACKR4	-0.293507651113513	0.0676172611537129	0.152713737244631
ACLY	-0.634152427336382	0.0341978239945178	0.0879857117461613
ACMSD	0.00422776104330407	0.557215890457543	0.665647090762795
ACO1	0.0804621471939801	0.694409416120811	0.777736050957678
ACO2	0.432988767376515	0.0739047158651203	0.163866689897646
ACOT1	0.00202068142506586	0.976740795717624	0.985439505094244
ACOT11	2.57300466311443	7.5048478542783e-10	9.09827823053289e-09
ACOT12	0.0178132997582012	0.0367164808250355	0.0928658307696631
ACOT13	-0.0303229839123632	0.943663338800102	0.960872628561245
ACOT2	0.615947678050929	0.299967393304263	0.469288665328394
ACOT6	0.398972195808781	0.32058710437665	0.492348456835455
ACOT8	0.00192807563868769	0.996218275980816	0.998069157141601
ACOX1	1.63282990734474	1.77635683940025e-15	3.93219483611737e-14
ACOX2	-0.941456524273351	0.0275327853828653	0.0732234128519249
ACOX3	0.0804601772552946	0.819250409261467	0.872240938813287
ACP2	0.534238981822612	0.0980255923563336	0.204342509750384
ACP5	-0.035986116758737	0.758776125795457	0.827125491376127
ACP6	-1.54605692834873	3.95639077055421e-12	6.2090924304821e-11
ACPP	-0.0294443207702548	0.889646152476102	0.922776008427354
ACR	-0.0215569559843491	0.855036131021101	0.898410934296325
ACRBP	4.62248357145261	0	0
ACRV1	0.0793516059004001	0.0897153955628878	0.191217904756251
ACSBG1	1.11578664079939	0.000752328034576477	0.0032506840493992
ACSBG2	-0.0503056461223542	0.646117268801583	0.741428915620883
ACSF2	-1.34670315111939	0.000272066618089761	0.00130896862186584
ACSF3	1.15738026139608	3.01201286134756e-11	4.30593270242062e-10
ACSL1	-0.108923736146441	0.628764786388376	0.729276269921853
ACSL3	-0.0825115632685329	0.757792365698621	0.826520945144264
ACSL5	0.509327003391503	0.223300580989833	0.377895447191054
ACSL6	-0.309034255541402	0.369648257346835	0.544555584886098
ACSM1	1.16711825279019	0.0181029885400821	0.0516609628511529
ACSM2A	-0.130448181857796	0.367169883209709	0.542921706213676
ACSM2B	1.17693870706928	0.000874539271186858	0.00370627598707012
ACSM3	-0.78687004933594	0.00638886925365734	0.0211232256822528
ACSM4	0.00422776104330407	0.557215890457543	0.665647090762795
ACSM5	-6.21942718351552	0	0
ACSS1	1.23532896007346	9.73978453444602e-10	1.15786627256496e-08
ACSS2	-0.000296493277805244	0.998910798702835	0.999133141216272
ACSS3	2.00992659556915	0	0
ACTA1	-0.199736402305369	0.206643880927225	0.357332755102607
ACTA2	0.360423149850359	0.223012843169405	0.377455886850817
ACTB	1.10733475584695	5.90856328652745e-05	0.000328467388312068
ACTC1	-0.119316373077452	0.552908921159075	0.665647090762795
ACTG1	0.546422504441294	0.0354798851293576	0.0905879415584981
ACTG2	0.00422776104330407	0.557215890457543	0.665647090762795
ACTL10	0.0767792423541778	0.183733927419636	0.326468574607107
ACTL6A	-0.577080027030217	0.343047497919534	0.517643084783214
ACTL6B	0.359820470725315	0.437630076525026	0.616735423545251
ACTL7A	0.00422776104330407	0.557215890457543	0.665647090762795
ACTL7B	-1.39957309650929	0.000675059464324335	0.00294277222482556
ACTL8	0.0439660013476431	0.152617923327725	0.283936392979427
ACTL9	0.00422776104330407	0.557215890457543	0.665647090762795
ACTN1	-0.235315626441686	0.771396195887198	0.837406905403232
ACTN2	5.36765297522932	0	0
ACTN4	-0.514253878770333	0.000112189162327692	0.000585982990057966
ACTR10	0.00906779856911925	0.982878574323022	0.989558331624246
ACTR1A	0.103828742065915	0.719510093696075	0.796953050128731
ACTR1B	0.00723295472805266	0.982524550980644	0.989349676708251
ACTR2	-0.0627498965082163	0.908226582832913	0.936428494315143
ACTR3B	-0.0929631148042697	0.800735449142437	0.858563158346392
ACTR5	-1.41630004586514	0.000800076149768181	0.00342407192857932
ACTR6	-0.139025451709789	0.798718155204379	0.856630304742213
ACTR8	0.254577220427498	0.600081328003386	0.704331486649475
ACTRT2	0.00289255216954364	0.945211629831349	0.961617838786236
ACTRT3	-0.893588917818057	0.0256276715216903	0.0690420942813564
ACVR1	-0.410561376226859	0.0995026439256277	0.205655004229756
ACVR1B	0.132056216143408	0.721467995098567	0.798400101947445
ACVR1C	-0.708885771978165	0.00494157916252225	0.0168651718202436
ACVR2A	-1.014048820805	0.00189411038580967	0.00736820480945588
ACVR2B	-0.623998907980651	4.11452748694252e-06	2.8445100026396e-05
ACVRL1	0.297943387937216	0.0936972463878865	0.197774256793319
ACY1	-0.21468239720093	0.590608530768055	0.695917629864885
ACY3	1.42176451268725	1.60232439316843e-06	1.18882416864632e-05
ADA	-2.96440350440131	1.33337785257481e-10	1.76921917623632e-09
ADAD1	0.00422776104330407	0.557215890457543	0.665647090762795
ADAD2	-0.0323271102673051	0.543891608208504	0.665647090762795
ADAL	-0.870964690929306	0.0326182543150748	0.0844978259841513
ADAM10	0.729735796940962	7.16824599678034e-10	8.7294601881297e-09
ADAM11	-0.409394320693643	0.470040183094055	0.647727123446141
ADAM12	0.0306360598969015	0.943562290229141	0.960872628561245
ADAM15	-0.125844546938071	0.64344326816795	0.739304414742363
ADAM17	-0.488744688151086	0.000208067876646734	0.00103047870869751
ADAM18	0.00550410642841418	0.693630367517467	0.777034318140516
ADAM19	-0.426181278095945	0.475185447232301	0.653137746139748
ADAM2	0.00422776104330407	0.557215890457543	0.665647090762795
ADAM20	0.377404337412549	0.283345697852825	0.449566536163441
ADAM22	0.100477119210073	0.65609185802605	0.748542174851826
ADAM23	-0.370937918258052	0.080681646093097	0.175657182005982
ADAM28	0.153137946565039	0.761893261675075	0.829450299656116
ADAM33	1.81723431121604	9.83205823423816e-08	8.91365010462439e-07
ADAM7	0.0367844177278897	0.730488793549177	0.804683724941695
ADAM8	-2.40224716689201	8.08242361927114e-14	1.49875038255013e-12
ADAM9	-1.72837829983435	1.95410354564274e-11	2.85409208004439e-10
ADAMDEC1	0.00422776104330407	0.557215890457543	0.665647090762795
ADAMTS12	0.705848486636391	0.0178688843511505	0.0511119095985275
ADAMTS13	2.63828185950381	1.38777878078145e-13	2.52478350117607e-12
ADAMTS14	5.88991688939953	0	0
ADAMTS15	-0.23909101655784	0.595244891650962	0.700278940950049
ADAMTS16	-0.478996885388588	0.250166468895693	0.411229626531257
ADAMTS17	0.360478178761356	0.363305152953771	0.539241679496439
ADAMTS18	-0.13848487044698	0.19793243029522	0.345907064144394
ADAMTS2	0.0972894220563817	0.742207326921325	0.813304234587103
ADAMTS20	0.00828140334318574	0.812052845245206	0.867111636178267
ADAMTS3	-0.466555881853845	0.222319944668779	0.376539947241049
ADAMTS4	-1.15923374833174	1.61841073875735e-09	1.87922439011092e-08
ADAMTS5	1.07371602408983	0.000424859737092165	0.00194549392518325
ADAMTS6	-0.965469869378689	0.0177847864973595	0.0509037593993425
ADAMTS8	1.42286424349327	0.00847546796627263	0.0269031748653924
ADAMTS9	1.52999279105403	0.132477227639556	0.255205130867227
ADAMTSL1	0.0882768383061364	0.640899365995286	0.737575922228313
ADAMTSL2	1.6018204686839	0.00159623523617003	0.0063439997696958
ADAMTSL3	-1.64918633848132	0.0168765993985995	0.0486139821565214
ADAMTSL4	0.939016359758545	0.0436159360689177	0.107241966100748
ADAMTSL5	-0.890616716769534	0.103763969765317	0.212074299030661
ADAP1	-0.861548011950413	0.00635046342504197	0.0210138923497768
ADAP2	2.24195783530425	1.47328183053297e-05	9.22923436682851e-05
ADAR	0.182994221694632	0.229944162355192	0.386363327396478
ADARB1	-1.33463504611993	1.81762296547205e-07	1.57375563246813e-06
ADARB2	1.56011201059497	0.00671270450804884	0.0220126415648276
ADAT1	0.414323106015611	0.00212121874318982	0.00811008221127113
ADAT2	2.44608523372744	5.04907227139029e-12	7.84176766020881e-11
ADCK1	1.47075299378087	1.33226762955019e-15	2.98840264791449e-14
ADCK2	-0.464278215772726	0.242970831214515	0.402295477229535
ADCK5	-0.972850922229365	0.128468613368341	0.249335643077831
ADCY1	0.511037992707824	0.00302664513902129	0.0110455341416205
ADCY10	-4.46023278607967	0	0
ADCY2	2.55994573944625	8.39436076205402e-10	1.00769703858638e-08
ADCY3	2.10789481250238	1.37181660031516e-07	1.21667497295057e-06
ADCY4	0.447523098178129	0.533155112220121	0.665647090762795
ADCY5	-0.895328569151368	1.49874492150204e-07	1.31540236241985e-06
ADCY6	0.11157027824163	0.50847912656443	0.665647090762795
ADCY7	0.209570026078857	0.861722910104141	0.903328767446959
ADCY8	0.283157323199824	0.39564810728197	0.572120329095594
ADCY9	0.343893513172438	0.10669560745975	0.216653635210859
ADCYAP1R1	0.0202960598829206	0.964313270093682	0.976408832366902
ADD1	1.92582130432492	0	0
ADD2	-0.835401729068572	1.30952987622557e-05	8.303749887769e-05
ADD3	0.903349177227103	0	0
ADGB	-0.120090624257026	0.207484959690403	0.358327535432529
ADH1A	0.00422776104330407	0.557215890457543	0.665647090762795
ADH1B	-0.0604148815384184	0.559903748022403	0.667911019121318
ADH4	0.00422776104330407	0.557215890457543	0.665647090762795
ADH5	0.603924662091265	0.00290153592366837	0.0106408067973268
ADH6	0.00422776104330407	0.557215890457543	0.665647090762795
ADH7	0.00422776104330407	0.557215890457543	0.665647090762795
ADHFE1	2.512738254469	1.41424436539417e-05	8.90076017267917e-05
ADI1	2.38779505809498	6.66133814775094e-16	1.52205931474289e-14
ADIPOQ	0.149503810775939	0.0115652648150462	0.0352862501752086
ADIPOR1	-1.62602215418704	0	0
ADIPOR2	0.0793867271658883	0.611937300620014	0.714244740230165
ADK	-1.88872223737856	7.49494421636854e-07	5.88807360028347e-06
ADM	1.48393121845469	0.0570950592868773	0.133154956852011
ADNP	-1.0544115588392	1.89719164822577e-08	1.90156435760086e-07
ADNP2	-0.903268986069268	3.34621219622022e-13	5.88139330081419e-12
ADO	0.952658722760261	0.000349342708827249	0.00163183959033269
ADORA1	-0.733429850740063	9.01364522192249e-05	0.000479908970129294
ADORA2A	-0.129558992953791	0.781309232383163	0.84417967153622
ADPGK	0.67841251539004	8.89719496302011e-05	0.00047444000693556
ADPRHL2	0.915208734250001	0.0717851061489616	0.160486735654088
ADRA1A	0.45592074440473	0.370645905440349	0.545249679884882
ADRA2A	-0.700319335151693	0.0640778446444583	0.14631324926354
ADRA2B	0.231456158240486	0.0600855973600642	0.138772303925137
ADRB1	0.237796790609446	0.742832810751593	0.8136126889633
ADRB2	0.759492823151168	0.0362845694392901	0.0923103001719325
ADRB3	0.00422776104330407	0.557215890457543	0.665647090762795
ADRM1	-0.134324824855689	0.694839143017905	0.778065162141738
ADSL	0.425686542850658	0.330581469266875	0.503856221554789
ADSSL1	1.30755832143586	2.2228729547491e-05	0.00013401856128342
ADTRP	0.00422776104330407	0.557215890457543	0.665647090762795
AEBP2	-0.650367520645327	0.00459435003636988	0.0158445637505954
AEN	0.111242334013191	0.879125599204309	0.915455909383076
AFAP1	0.0915454699781428	0.716313036562079	0.794587019328017
AFAP1L1	-3.91467830971407	0	0
AFAP1L2	-0.704600149641958	0.16145519021971	0.29552986006136
AFF1	0.571410392967003	0.0384686185441636	0.0964549239966552
AFF4	0.0818051670124034	0.526586856595594	0.665647090762795
AFM	-0.0419716524774406	0.655630511182024	0.748142451434304
AFMID	0.777661832584916	0.0225383357516897	0.0620840425558907
AFP	0.00289255216954364	0.945211629831349	0.961617838786236
AFTPH	-0.643324294696853	1.16549530027044e-08	1.20030879625254e-07
AGA	-0.147925527439527	0.656985720108916	0.749118201200059
AGAP2	1.00477446254845	0.000808763176646021	0.00345476882106156
AGBL1	-0.0741705072426622	0.488172100809037	0.665647090762795
AGBL2	-1.46546995837052	7.98751388821906e-05	0.000431236182327117
AGBL3	-0.581448918144727	0.43076893070966	0.609423439489655
AGBL4	-0.23424875917149	0.565089288949326	0.67245796675119
AGER	-0.252053487055319	0.664775675569581	0.755126464640505
AGFG1	0.0528201251333273	0.713722578814181	0.792822518539385
AGFG2	2.17048199548497	8.26652881524836e-06	5.42820628145948e-05
AGGF1	0.171077286351482	0.653399308097834	0.746860782810488
AGK	-0.468981809330442	0.137799044819462	0.262568045683557
AGL	0.34827238842483	0.135451006741529	0.259377133790135
AGMAT	0.0271218939256653	0.947226406614621	0.962929632334442
AGMO	0.0883918725528035	0.638852127705361	0.737451261199373
AGO1	-0.193680027012787	0.136694232148997	0.260868480124664
AGO2	-0.833180261270952	6.63883836793389e-10	8.14360145933728e-09
AGO3	0.571113751406531	6.57811090043481e-08	6.09481189338568e-07
AGO4	-0.429686622055838	0.0312559698877102	0.0815801994300525
AGPAT1	0.195463310846525	0.472368620153494	0.650260529795696
AGPAT2	-0.228152742049897	0.516862640334369	0.665647090762795
AGPAT3	0.551032161380217	0.00621121325662988	0.0206290628018299
AGPAT4	-0.265602535802185	0.0500204411069658	0.119624900933654
AGPAT5	0.0770592800470252	0.654940701543385	0.748142451434304
AGPS	-2.8266595355516	3.40889119154753e-08	3.27549979709567e-07
AGR2	0.00422776104330407	0.557215890457543	0.665647090762795
AGR3	0.00422776104330407	0.557215890457543	0.665647090762795
AGRN	-3.14155391735842	0	0
AGT	2.52595706675107	5.1432191838785e-11	7.14801420802743e-10
AGTPBP1	0.101385274560746	0.426214439510263	0.604566167828057
AGTR1	-0.414410086631521	0.296457589903565	0.465305272615538
AGTRAP	3.03567783380761	0	0
AGXT	-0.284543366145078	0.00356988787970125	0.0127350247436498
AGXT2	0.00422776104330407	0.557215890457543	0.665647090762795
AHCTF1	-1.3383339617496	0	0
AHCYL1	-0.0386912722885819	0.889278668811363	0.922465815192827
AHCYL2	0.364544282982997	0.203521075304928	0.353292250345833
AHDC1	-0.97070980898283	0.0126740318943146	0.038163641717055
AHI1	2.98464818230057	3.1805339029134e-08	3.08022827192353e-07
AHNAK	2.61046619183406	4.40224432463054e-08	4.16175706454028e-07
AHR	-2.20024282567305	5.80524031712493e-06	3.91128373870408e-05
AHRR	0.467428973308462	0.286497430138473	0.453371505540175
AHSA1	0.591383112035364	0.0742730965636009	0.164494104612108
AHSG	0.00422776104330407	0.557215890457543	0.665647090762795
AHSP	0.00422776104330407	0.557215890457543	0.665647090762795
AICDA	0.134940355358234	0.123113805185227	0.241235059259019
AIDA	-1.42827220903595	0.00260575206512037	0.00970927130732109
AIF1	0.987439222942837	0.0811790922452877	0.176483686914808
AIF1L	0.617387862850839	0.0018637336939038	0.00726996352069362
AIFM2	2.62146455528887	1.62092561595273e-14	3.27121230967945e-13
AIFM3	2.06233520592406	9.06521189358855e-05	0.000482234101712988
AIG1	-1.4036977615764	2.3019364192578e-11	3.34040956598648e-10
AIM2	-1.97107092293771	5.17681094369671e-06	3.51402760986784e-05
AIMP1	-0.0743143205616168	0.891207028869236	0.923613311514927
AIMP2	1.00044448736469	0.0110876167344705	0.034094927280428
AIP	0.835880489355671	0.0379789246569746	0.0953966616919461
AIPL1	0.00550410642841418	0.693630367517467	0.777034318140516
AIRE	0.936804200031503	0.0023085299807315	0.008695527429517
AJUBA	-0.866433513572102	0.027344859893933	0.0728529755395475
AK1	0.69041487378782	0.115575305327074	0.230799875534295
AK2	0.186076381444694	0.238602096627289	0.397355758447497
AK3	0.676059334372657	0.016141871421087	0.0469377728740149
AK5	4.19584221294264	0	0
AK7	-0.207079112004583	0.464304237962119	0.643165375253527
AK8	-1.47110328765867	0.000699829929396767	0.0030413949961953
AK9	2.35332222484247	2.6422641852264e-11	3.80559438899968e-10
AKAP1	-0.889750855095518	0.000336001333708591	0.00157552486251322
AKAP10	-0.649022774358905	0.010307019554447	0.0319937671226111
AKAP11	-0.875182715952894	2.19177705196305e-05	0.000132321300660609
AKAP12	-0.551059982919737	0.644655599889873	0.740381848876758
AKAP13	-1.19841312753436	0.000344171499306656	0.00160991533037926
AKAP2	-0.970584542448504	0.024179425985289	0.0657580878974543
AKAP3	2.61505272423561	9.86011272630094e-12	1.48352879088463e-10
AKAP5	0.0228991914050854	0.973796099093009	0.983793855805819
AKAP6	0.135663799158202	0.0890476446459054	0.190095217335147
AKAP7	-0.184136270436761	0.585701976188499	0.691042214335476
AKAP8	-0.842859187291789	0.00494682968161819	0.0168788182581359
AKAP9	0.420248410682846	0.00270792912139051	0.0100290089245784
AKIRIN1	-0.213831488105989	0.30006977770786	0.469359713446235
AKIRIN2	-0.409463162185205	0.178140870070264	0.318461353854558
AKNA	-0.214759338277995	0.0681370776742998	0.153630363627235
AKNAD1	-1.82809841710595	0.00229993842512366	0.00867771338065829
AKR1B1	0.891542455235793	0.0127448984798486	0.0383171223030417
AKR1B10	-0.385512375858618	0.0102808303036876	0.0319418929071245
AKR1C3	0.525666604751093	0.0973092177971218	0.203100412621613
AKR1C4	0.454665436635461	0.0344186197981384	0.0884141412916738
AKR1D1	0.0292642818108735	0.722268085139836	0.798476366266578
AKR1E2	0.779757946390659	0.151697100134879	0.282853195977636
AKR7A2	1.10624114033532	0.134547997911172	0.258124599379608
AKR7A3	0.856893300549903	0.0490564333867161	0.117884095986866
AKT1	0.0106123976418232	0.973620058413417	0.983763454315041
AKT2	1.44486840159981	1.11022302462516e-15	2.49865051668977e-14
AKT3	-0.650243376933432	3.40416583810565e-12	5.40536627367519e-11
AKTIP	-1.71602093157213	1.60929471970661e-08	1.62752453986233e-07
AL358113.1	0.00422776104330407	0.557215890457543	0.665647090762795
AL359736.1	0.00422776104330407	0.557215890457543	0.665647090762795
AL645922.1	0.00422776104330407	0.557215890457543	0.665647090762795
ALAD	0.39195012610283	0.0154068526537954	0.0450835208651651
ALAS1	0.636272078920238	0.0772144525928811	0.169421880762472
ALB	0.453431714559188	0.0825768529100575	0.178916514638458
ALCAM	1.61996194072047	0	0
ALDH16A1	-1.85284557806034	8.37779852780329e-06	5.48790582863538e-05
ALDH18A1	-1.11509250918455	0.0092216161542007	0.0289647267881593
ALDH1A1	0.519193242800262	0.162409204794241	0.296792529460642
ALDH1A2	0.72773225078136	1.90415898604357e-08	1.90712981358494e-07
ALDH1A3	-1.00231773862321	0.0794653893539408	0.173472965116294
ALDH1B1	1.26645953776971	0.0362822580173836	0.0923103001719325
ALDH1L1	2.14295153845598	9.61727438442139e-05	0.000509032100417687
ALDH1L2	1.38050692540722	5.51328986686528e-07	4.44791506255002e-06
ALDH2	-0.681519517248567	0.261162231853717	0.423469815686789
ALDH3A1	0.460078710386292	0.280369596457431	0.445925263077233
ALDH3A2	1.35220216301266	6.76538225885537e-07	5.35549725376566e-06
ALDH3B1	-3.21406826930173	0	0
ALDH4A1	-1.08810181121885	0.078572106429851	0.171776254604975
ALDH5A1	-1.58052676531801	0.00375361167065402	0.0133094263366878
ALDH6A1	-0.565210857143766	0.00810625629778827	0.0259204082425246
ALDH7A1	1.53045999181496	0.00578727682425373	0.0193737965899589
ALDH8A1	-0.672402916874211	0.252071714028343	0.41375609117449
ALDOB	-0.0238600102278092	0.803131873729269	0.859893312750362
ALDOC	-1.05838466663729	4.31803637290784e-09	4.75583728293877e-08
ALG1	1.80792762858178	0.00093088173928213	0.00391795714244845
ALG10	2.75963985352178	0	0
ALG10B	-1.81914590789214	9.5939210650986e-05	0.000508096040948146
ALG11	0.167023839906854	0.23970172735515	0.398546988958408
ALG12	0.157718538020888	0.52807061704968	0.665647090762795
ALG2	0.358572168339352	0.13269831073895	0.255484993869149
ALG3	-1.79915790277243	3.7611374392732e-07	3.12601071632811e-06
ALG5	-1.12973252145194	9.59702661562645e-07	7.36354671629255e-06
ALG6	-0.301147896737875	0.471216635487944	0.649072388169303
ALG8	0.00605863077424623	0.979776536078202	0.987689185887253
ALG9	-0.543647697699257	0.000167624153980528	0.000847297045298649
ALK	-3.40433166048386	2.88657986402541e-15	6.2162912375282e-14
ALKBH1	0.650209702473538	0.184344671989954	0.327079563450456
ALKBH2	-2.42398814446523	1.45328390210864e-07	1.2788329167315e-06
ALKBH4	-0.468425506117465	0.259143310451215	0.421412662025673
