Estimate_HsapVsRheMac	Pval_HsapVsRheMac	FDR_HsapVsRheMac
ALCAM	1.24651851225193	4.93605156748345e-13	5.67120818391715e-12
ALDH16A1	0.15432332484123	0.67621166871518	0.751125509181129
ALDH18A1	0.164187933655795	0.706385773021714	0.776767482770059
ALDH1A3	0.984295902539144	0.0263264362587619	0.0490095686077911
ALDH1L1	2.20463281462658	4.82052873596039e-06	1.98384307261081e-05
ALDH1L2	0.88693991293083	0.0788052611832166	0.127000000785598
ALDH3A2	0.0214093235554436	0.964287045769851	0.975904961983945
ALDH3B1	-2.63074202855994	1.75068848307092e-11	1.65027492917907e-10
ALDH5A1	-1.76142834216463	3.12707518501654e-06	1.32292604357723e-05
ALDH6A1	-1.2017388294471	9.39973656688409e-07	4.32513745865147e-06
ALDH7A1	2.55457922782727	1.48103751484996e-13	1.83551534627306e-12
ALDH8A1	-0.663521527887576	0.297603113912581	0.386843112307275
ALDOC	-1.85267069463898	7.3020235857868e-06	2.91926484973814e-05
ALG1	0.655486734674051	0.256677591966971	0.342962636138265
ALG10B	-2.0510098096934	0.000130247772694769	0.000409427510009337
ALG11	-0.465830952903442	0.357547788343371	0.450060153159488
ALG12	1.51397014378861	5.58823682883514e-08	3.2225072788706e-07
ALG2	-0.574152509902237	0.164442040603437	0.236917634760928
ALG5	-0.385438434547093	0.392913946668741	0.485284992128032
ALG8	-0.30860769797194	0.424151193458658	0.516357974645323
ALG9	-1.76647066156587	9.26814282053989e-06	3.64363805113269e-05
ALK	-1.5827905289557	0.000269719436324367	0.000799638799455771
ALKBH4	-0.508336714104044	0.27370894087265	0.361186872577628
ALKBH6	-0.313905417065935	0.273442124909195	0.360960793489351
ALKBH8	-1.72238271476292	0.000417500799850146	0.0011861353050985
ALMS1	-0.0737415351905886	0.807607023128393	0.858721391680823
ALPK3	-4.30078344208884	0	0
ALS2	-0.614707363434432	0.00209494387780063	0.00515852874217197
ALS2CR12	1.83516925919381	9.52451272022703e-05	0.000309301186275414
AMBRA1	-1.06195798821273	1.22379355538271e-08	7.77468846949018e-08
AMD1	-0.167591167663775	0.483709410460659	0.575065756106712
AMDHD2	-0.263441480515681	0.459993046999521	0.551816476565594
AMER2	-1.49299422064301	1.22568621918617e-13	1.53160129207396e-12
AMFR	-0.113066867065121	0.737179694616149	0.801997192588587
AMIGO1	0.335356380684058	0.461898010863427	0.553925914043069
AMMECR1L	-0.881867823271688	0.00794135139594032	0.0170027234645451
AMN1	0.731037233578925	0.117893255564567	0.179042388924895
AMOTL1	-3.19563466857334	1.30033761536197e-11	1.25229966524032e-10
AMOTL2	0.719480757291852	0.011392816372956	0.0233477071779743
AMPD2	-0.24718849413727	0.419489756508619	0.512002350533606
AMPD3	1.96947507137224	1.02606811935857e-12	1.14411135432902e-11
AMPH	0.7301588492477	0.0600626213913893	0.100547701000643
AMT	-1.11768823146324	0.00728986424842959	0.0157641229170846
AMY2B	-0.826816783655232	0.010593477221521	0.0219415582999176
AMZ2	-0.87820584009848	0.0191851811702368	0.0371041109355309
ANAPC1	-1.50141856681671	1.21320048740436e-06	5.47243179282637e-06
ANAPC11	-1.20502892480181	0.055046283130495	0.0930775890106334
ANAPC16	1.27295215698318	0.000105551915591473	0.000338267266583949
ANAPC2	-0.423120614399207	0.243647491477224	0.328279279195832
ANAPC4	-1.73720949600349	2.80812694253285e-06	1.20143971055735e-05
ANAPC5	0.915646093869384	4.29295714754474e-07	2.11019219996347e-06
ANGEL1	-0.632764981931181	0.0324717184436143	0.058855476248795
ANGEL2	-0.818587179790304	0.000301875392624051	0.000883537734509419
ANGPTL2	-0.0209810974908092	0.965877111678357	0.976630964412929
ANGPTL4	4.90778437608483	4.34985381048136e-13	5.07482944556159e-12
ANK2	0.0149372486217765	0.914295528801121	0.940802259117527
ANK3	-1.24072042790157	3.97917423455851e-07	1.97262670250901e-06
ANKAR	-0.849203782842982	0.0205927484040274	0.0394329224757971
ANKFY1	0.419813988505574	0.173145796337979	0.247678755026514
ANKH	-0.133954370312379	0.400455510957806	0.492507509816335
ANKHD1-EIF4EBP3	-1.4000424504437	0.000132328907417323	0.000415796566947199
ANKIB1	0.125691473902566	0.47654779743293	0.56807022210548
ANKMY1	1.52074216557827	2.56329800696342e-06	1.10481943743691e-05
ANKMY2	-1.44771635334896	0.00201326002347524	0.00498697437007628
ANKRD10	-0.477099858638227	0.0232270562267267	0.0437569262581744
ANKRD11	0.627151823599468	0.00290352162850738	0.0069179399658102
ANKRD13A	0.36165272035126	0.0184112334157474	0.0357720186643665
ANKRD13B	1.24161943026825	0.000446078113174764	0.00125740139284162
ANKRD13C	0.909207778809576	9.68046749949547e-05	0.000313546937431698
ANKRD13D	0.0117121036279141	0.979018391752249	0.986982136504468
ANKRD16	0.556575716015181	0.281195500480323	0.368557209367414
ANKRD23	-0.320504349718683	0.447843335322856	0.540069487165544
ANKRD24	0.799334699221279	0.075712754552886	0.122619628196191
ANKRD26	0.00122329846325782	0.994864997815258	0.996710758479108
ANKRD27	0.0346835953347871	0.902810581248236	0.932410928174407
ANKRD28	-1.74529518257812	0	0
ANKRD36C	8.5060289034883	0	0
ANKRD40	-1.56659429024204	0	0
ANKRD42	-0.874089187830077	0.0436082864126006	0.0763321707060108
ANKRD44	1.39748300381607	8.2432887267947e-05	0.000271661999889136
ANKRD46	-0.347248287934234	0.463062976943572	0.554882882500143
ANKRD49	-0.297963763656542	0.459850138430577	0.551776130788956
ANKRD50	0.356375731666019	0.363110428799346	0.455545111470803
ANKRD52	-0.428504425121535	0.0849120038740421	0.135486439275593
ANKRD54	0.838038126473286	0.0819742389002485	0.131492732036045
ANKRD6	1.22080094732871	0.00385991975151145	0.0089308793647117
ANKS1A	0.710104405228031	0.00120609693286977	0.00312477478152689
ANKS1B	-0.842438561920276	0.000153743228831882	0.000477788439064798
ANKS3	0.184266588224611	0.450766763505126	0.54307517643008
ANKS6	1.01467142364717	0.00268177034351114	0.00643624882442673
ANKZF1	-1.10169424150763	3.06243919112603e-12	3.1889862651395e-11
ANLN	-0.545194407471925	0.0153687977667467	0.0304635844563726
ANO4	4.95025163755496	0	0
ANO5	-0.310604106399182	0.63344983008423	0.714972481288294
ANO6	0.536130027976549	0.14866851400434	0.217985641170057
ANP32A	0.214689132370592	0.236748125826963	0.320959340735073
ANP32B	1.23000035496191	0.0430022192424582	0.0753935012692449
ANP32E	1.37452047451722	0.00889178932110446	0.0188296715035153
ANTXR1	1.4635121532084	3.06725596921353e-07	1.54770469593104e-06
ANTXR2	-0.38585074197177	0.421038838953632	0.513230187437836
ANXA2	1.00150128654738	0.00587344566019454	0.0130214807011938
ANXA4	-1.60456604880914	2.62513777182782e-06	1.12761599744422e-05
ANXA5	-0.350085549105434	0.324588648891153	0.414929013462482
ANXA7	0.910918831477103	0.0533360285971687	0.0905502753637088
AP1B1	0.31788804708564	0.344196718033667	0.436100474471157
AP1G1	0.600241134519032	1.17061216498016e-07	6.37595674873918e-07
AP1G2	-0.48964586296477	0.128196925517315	0.192104808109197
AP1M1	-0.497019961470578	0.232619953778199	0.316182461446096
AP2A1	0.00450575164210154	0.973410130679491	0.982245139874126
AP2B1	0.0156206855386417	0.939499312934989	0.958905738597073
AP2M1	0.699224533797033	0.101825782265653	0.158005524205324
AP3B1	1.21616392971917	5.57337509476952e-09	3.7755121609729e-08
AP3B2	0.860455045802727	0.0235972150875909	0.0444099940408732
AP3D1	1.93752900885846	2.05227013161391e-09	1.47202677371927e-08
AP3M1	-0.697663348025503	0.0464211525011262	0.0805471454919702
AP3M2	-0.710004349134236	0.0149779053171848	0.029743358076679
AP4B1	-1.36009802875382	0.00101459023496342	0.00267724334252127
AP4E1	-0.117882745117923	0.67482903269436	0.750052410850189
AP4M1	0.528840650077148	0.207111740123724	0.286770101709771
AP4S1	-0.371469159664662	0.496450293465679	0.587441574362268
AP5B1	-1.48070064169676	0.0100893192620524	0.021024050060947
AP5M1	-2.17301173027022	1.15107566589501e-07	6.27859454124549e-07
AP5Z1	-1.01637256982418	0.07939643870763	0.127764384127221
APAF1	-1.22311230648984	0.000797713335675576	0.00213855064457708
APBA1	0.565806604437697	0.0164330211792951	0.032302038511563
APBA2	2.12040087609968	0	0
APBA3	0.26630434656165	0.476230236705136	0.567781200045865
APBB1	-1.13787663176863	5.41191056635526e-07	2.59771707185052e-06
APBB1IP	0.100416593326604	0.910728877508734	0.938281590892073
APBB2	-0.210112588138079	0.118351899747393	0.179486532014101
APC	-0.838319353601766	2.30715240543411e-05	8.46702533256401e-05
APC2	1.53860903476521	1.09090514399668e-12	1.19525259255288e-11
APEH	-0.352832840345796	0.296769301872577	0.385958355781297
APEX1	-0.00814248540634116	0.981921511766146	0.988584384122252
APH1A	-0.868170269713759	0.0167071846073472	0.032781291365571
APH1B	-0.993362692970543	0.0289110956829319	0.0531020124788546
API5	-0.0917247306077192	0.821407672561532	0.869360493429257
APLF	0.829236319593058	0.0179242570046771	0.0348976005550758
APLP1	0.871201766083127	1.78940436712516e-06	7.86963177164991e-06
APLP2	0.0483505088655528	0.831937364658761	0.878291645974059
APOD	1.06234990425	0.00452409585071667	0.0102801817347214
APOE	-0.260181930216849	0.62891959149332	0.710813591222829
APOL6	3.49101963923662	1.99840144432528e-15	2.97399899982266e-14
APOM	-2.02195394953897	1.37494500229707e-08	8.66215351447153e-08
APP	1.53571418825995	8.88178419700125e-16	1.37594853543708e-14
APPBP2	-0.479051162465987	0.0377118211895313	0.0671740433661677
APPL1	-0.412595382562445	0.066964628731198	0.110342762251059
APPL2	-0.592155015287786	0.00240148476542723	0.00583019422820484
APTX	1.58987577326362	6.19543484703389e-05	0.000209657508699983
AQP4	1.47010537006944	0.000423547855718409	0.00120060809494982
AQP6	0.634148678892918	0.224690652925222	0.3072144584869
AQR	-0.362593895136198	0.039755661668998	0.0703541203692943
ARAP1	-0.0410687514218672	0.838337755601661	0.882767072574836
ARAP2	-0.962121522984593	1.3390579756134e-07	7.22575181701449e-07
ARAP3	-2.36695310195622	3.82255921793639e-05	0.00013478800227425
ARCN1	0.360212634646049	0.186993670927577	0.26404037209796
AREL1	-0.940524053520938	0.0030574055130792	0.00725258414774985
ARF4	0.107825254049425	0.803738449983018	0.855811645334031
ARF5	-0.248359956030768	0.55581856862849	0.643982893307492
ARFGAP1	1.97508510671453	0	0
ARFGAP2	-1.12299851858852	1.09283915250558e-10	9.07897142081555e-10
ARFGAP3	1.49079878338801	3.89193171712598e-06	1.62558031941837e-05
ARFGEF1	-0.862328067660404	3.09788139025713e-05	0.000110995181565611
ARFGEF2	-0.247525261542098	0.227618001037831	0.310515673368513
ARFIP1	0.685225525484545	0.205369421340822	0.28461829978673
ARFIP2	-0.452301942132418	0.302268065618314	0.391426272023716
ARFRP1	0.247121147989211	0.290870150289107	0.379461317719697
ARHGAP1	-0.494695922860087	0.130315270454504	0.194931429488732
ARHGAP10	1.28464815545425	0.00014686393968244	0.000458230038794572
ARHGAP12	-0.69909740860407	0.00179554118638459	0.00448885296596147
ARHGAP17	-0.164968748936302	0.564985200895675	0.653301945361166
ARHGAP20	-1.77666048497616	0.00121290767352988	0.0031402678122897
ARHGAP21	-0.645656172151136	0.000347691813298523	0.00100426787940339
ARHGAP22	-0.153669192104744	0.525781493388641	0.616455969295615
ARHGAP23	-0.863513221917356	9.24620380260421e-11	7.78410921466457e-10
ARHGAP26	0.80418941604446	0.026675762204214	0.0495622418933049
ARHGAP29	-1.77731384286652	0.00488596925023699	0.0110229565896125
ARHGAP31	1.35779176503781	4.78154847218804e-05	0.000165439388786002
ARHGAP32	-1.71669710288366	0	0
ARHGAP33	-1.17440777542628	0.000295950317253713	0.000867539510832907
ARHGAP35	-1.64997802986892	3.51644824370112e-09	2.44566225596876e-08
ARHGAP42	1.1188698624835	0.0121462019768293	0.0246577032612323
ARHGAP44	0.116481537298057	0.822307798835589	0.870069553421561
ARHGAP5	-0.935795227865008	4.32522300197746e-08	2.55259062411785e-07
ARHGEF1	0.363627642446304	0.0798047942937914	0.128286272867415
ARHGEF10	0.621476361370669	0.0118254107700988	0.0241556620972567
ARHGEF10L	1.20999989780753	0.0133125227913391	0.0267524381452747
ARHGEF11	0.0485227168133957	0.798430483508398	0.851719268424367
ARHGEF12	0.387551258919422	0.00736233626259297	0.0159026463272008
ARHGEF17	-0.623476115651284	0.12938617471363	0.19361886472373
ARHGEF2	-0.047926791355202	0.678632335791934	0.753482223320168
ARHGEF26	3.04375732843303	4.92961227394062e-12	5.03619848526907e-11
ARHGEF28	0.695726405452412	0.148729459984743	0.218032716208
ARHGEF3	-2.12708433545481	7.01554004201022e-06	2.81067740951761e-05
ARHGEF37	0.144668173606494	0.670344024178682	0.746142641753656
ARHGEF40	1.05293660844886	2.96884765351724e-05	0.000106776823313941
ARHGEF7	-0.290969632774376	0.137195599256418	0.203691816649356
ARID1A	-1.3810457797747	2.76815831079524e-06	1.18635356176939e-05
ARID1B	-0.691021730167518	6.34449673020399e-07	3.01473257576003e-06
ARID2	-0.946795024750474	1.10101836556797e-05	4.26856350958661e-05
ARID3B	-0.536638779289446	0.132297307099118	0.197594086652548
ARID4A	0.377909928916331	0.0132814724974801	0.0266971369531906
ARID4B	0.161810739240629	0.321832828600432	0.411893716644535
ARID5B	-1.16380238518235	4.26432400502108e-09	2.9307535889054e-08
ARIH1	-1.17488681414007	9.20707954321642e-12	9.08688268233892e-11
