Estimate_HsapVsPanTro	Pval_HsapVsPanTro	FDR_HsapVsPanTro
ACTL6B	0.101876000836672	0.598905147527268	0.722899927205636
ACTL7B	-0.435630605747023	0.00969169312318696	0.0308865073571836
ACTN1	1.05666789309174	5.5558002642897e-11	1.5929164319395e-09
ACTN2	0.805745018161959	0.000342455261534091	0.00183549004453484
ACTN4	0.553515243134056	0.000184598482131815	0.00108835105099123
ACTR10	0.0694229765869561	0.842310989058597	0.903012095320888
ACTR1A	0.0642781259162163	0.795610675220113	0.870699682737619
ACTR1B	-0.0559027906307967	0.792750904733046	0.869388338279416
ACTR2	-0.250293030333652	0.247485270806463	0.387859731784296
ACTR3B	0.740198640306838	0.00211360271497996	0.00878167837707801
ACTR5	0.351869755572401	0.369200560790459	0.51644897158525
ACTR6	0.366516996773022	0.308964726507715	0.456280241722101
ACTR8	-0.178272299636568	0.535195991916041	0.668755349898671
ACVR1	-0.4618256804996	0.182031874761844	0.30774855725084
ACVR1B	-0.213818613119995	0.290858014457995	0.436939403739876
ACVR1C	-1.15679655523187	9.12527710994482e-05	0.00059731680972993
ACVR2A	-0.445143816136927	0.00420419314802079	0.0155273941504247
ACVR2B	0.427728922231047	0.0246193419392338	0.0660830813450674
ACY1	-1.2754927619698	0.00291689196093126	0.0115081147487825
ADA	-0.60199914880558	8.29319181847588e-05	0.00055367306143764
ADAL	0.0641497640685145	0.764251380142438	0.850161115406922
ADAM10	-0.105438853604173	0.405201540665416	0.550065317505946
ADAM11	-0.313403892010551	0.0190762456347495	0.0539184093363008
ADAM15	-0.362931056352311	0.171083120730255	0.293265333078153
ADAM17	0.73873727542412	2.65265615295718e-06	2.74173300155031e-05
ADAM19	-0.133140305230791	0.477175807069698	0.6163136305711
ADAM20	3.54985800007066	0	0
ADAM22	0.1262749149316	0.252220964363495	0.393660312015507
ADAM23	0.118487190866862	0.436141435630088	0.579536909435367
ADAM8	1.52871960113266	0.000287811139123351	0.00157796650736129
ADAM9	0.494418325812474	0.00480788788888087	0.0172827983708504
ADAMTS12	-0.624290827754224	0.1225856239643	0.228063743073138
ADAMTS13	-1.27815513981551	0.00241609291985823	0.00978593610307357
ADAMTS16	0.989150818756256	0.00246715467604264	0.00994427415816863
ADAMTS17	-0.624207812502053	0.106395719212338	0.20585739802304
ADAMTS3	0.449175037872034	0.13170556650213	0.24069831974587
ADAMTS8	0.294293770918972	0.384134145643451	0.530754827291278
ADAMTS9	-2.03108935412865	1.81961899614613e-06	1.94806268999174e-05
ADAMTSL1	0.125587552933975	0.714875955712919	0.813613580917423
ADAMTSL3	0.854924663033943	0.00158795719311322	0.00690258443444646
ADAMTSL4	-0.633179756651551	8.68977134391713e-05	0.000574650597877363
ADAP1	0.50114885036404	0.0618164645726065	0.1353720746539
ADAR	0.625159933130847	0.00234098220919132	0.00953691258890695
ADARB1	0.352598034829848	0.127705600935246	0.235236807707345
ADARB2	-0.07198248265593	0.82407337735885	0.889752684452966
ADAT1	-0.698603453706375	0.003993681055249	0.0149101430970905
ADAT2	-1.22128971563629	8.06886570599019e-05	0.000540853031949959
ADCK1	0.647867157979738	0.048598413877095	0.112300833833574
ADCK2	0.970484178727718	0.00769543115368632	0.0253733994133112
ADCK5	0.338355285843932	0.341021485494436	0.489042801740223
ADCY1	0.236750581477157	0.0245888221642958	0.0660435095153944
ADCY10	0.452585684650174	0.338445113063878	0.486347834976105
ADCY2	0.0217254042708703	0.872316753953759	0.922016416251991
ADCY3	0.702727210855294	0.000100243184558257	0.000648559459908602
ADCY5	0.520075301488193	0.00112004577568259	0.00516355904956752
ADCY6	0.600820451269273	0.00312870811562971	0.0121829700908642
ADCY7	-0.946675371283839	0.0119264086180804	0.0367222850130816
ADCY8	-0.851252493019054	0.000740264301476001	0.00358029620563667
ADCY9	-0.360813775575243	0.0151291211781328	0.0446146539286114
ADCYAP1R1	-0.179873823921178	0.420221839578566	0.563707297060047
ADD1	0.143275189254684	0.309646620166443	0.456642857853348
ADD2	0.127813541843963	0.238251158194214	0.376915853439524
ADD3	0.0465803603102007	0.782666514984178	0.863418640591322
ADH5	0.210079111878875	0.530221689088976	0.665080601651435
ADHFE1	0.0165426015227667	0.964229387846059	0.979438053269498
ADI1	-0.0979585595625508	0.648589450764823	0.762103983410961
ADIPOR1	-0.0330632355740771	0.912726761067104	0.946633126465611
ADNP	-0.167787693964398	0.265956458538169	0.409148745108701
ADNP2	-0.329615726303394	0.287957907809032	0.433828253406013
ADO	0.131129788198096	0.555478835357916	0.686416060459995
ADORA1	-0.192912171116731	0.566556145981089	0.695587044163907
ADPGK	0.135423229427621	0.616764000775241	0.738071500070086
ADRA1A	-0.59350906484486	0.0835019090985056	0.171132921168345
ADRA2A	-1.15807420870456	0.00329667793407595	0.0127129376619456
ADRB1	0.321411898960721	0.201819208292535	0.332146729275624
ADRM1	0.41440378753276	0.208716680577073	0.341248300757411
ADSL	0.352450032238283	0.147259658768845	0.261642161123253
ADSSL1	-1.8917341283732	3.73212262789746e-05	0.00027553201623243
ADTRP	2.59587979036439	1.03808073248501e-11	3.34261995860175e-10
AEBP2	0.772714091678974	0.000131838880093493	0.000815913904641001
AEN	-0.621005330430717	0.076542316141724	0.160123006181538
AFAP1	0.295665952827676	0.0922296787871184	0.1846799499655
AFAP1L1	1.03187013630795	0.0183385977951325	0.0521964088843151
AFAP1L2	1.13858059889298	1.8297500070652e-07	2.6275586722384e-06
AFF1	0.0741992408376746	0.676699961630904	0.784672033071181
AFF4	0.0457179729056192	0.679377829864351	0.786470020965756
AFMID	-0.0749289839422299	0.826525939075202	0.891825642729423
AFTPH	0.208632285515247	0.331547279533709	0.480036362443772
AGAP2	-0.205364709776262	0.193509540070828	0.32213143114941
AGBL3	0.693438265884247	0.0344065960005626	0.0861657259098744
AGBL4	0.832456180786718	6.15156889289814e-05	0.000427393649554716
AGER	-0.874929256357423	0.0118886355419046	0.0366329248276868
AGFG1	0.174764839530873	0.213460806444345	0.346493596998188
AGFG2	1.20361046262165	4.96120280413237e-07	6.35094646425018e-06
AGGF1	0.404393293253041	0.0834454353558405	0.171100951457041
AGK	0.460120142994723	0.0297504116476253	0.0767482592740765
AGL	-0.642562429302756	8.61355395520569e-06	7.74954306909229e-05
AGO1	-0.316413945678423	0.0389333398077074	0.09514008198194
AGO2	-0.137399205684748	0.538379270728853	0.671330243452779
AGO3	0.346150919070508	0.00130815308345045	0.00588177100679224
AGO4	0.120184579069116	0.512477925858393	0.648302386715997
AGPAT1	0.250218669066247	0.355652630575248	0.503399536005589
AGPAT3	-0.183735051591825	0.294163690526788	0.440797998405275
AGPAT4	0.441667585875119	0.000929054207494451	0.00439678557346215
AGPAT5	-0.381524044920029	0.159038609255024	0.277852929190955
AGPS	0.167958052082639	0.50420648548546	0.640548815854973
AGRN	2.91862638965426	0	0
AGTPBP1	0.758720874949796	0.000117376473973696	0.000745581062297256
AHCTF1	-0.0201113734451506	0.918384088318336	0.95098473560929
AHCYL1	-0.229764318112388	0.225703265742188	0.361851348294447
AHCYL2	0.641813812773618	0.00127019103187909	0.00574189921897268
AHDC1	-0.276456562486084	0.173564696335499	0.296426690681517
AHI1	1.34918412822974	0	0
AHNAK	-0.0486863760068206	0.931541588556666	0.959152155872144
AHR	-0.326903949133025	0.11685620028138	0.220342366836872
AHRR	0.129845579391699	0.624605907435563	0.744480312823598
AHSA1	0.243918497593132	0.513055342734685	0.648738759911612
AIDA	-2.62149617853008	2.19485318808665e-10	5.72439591609391e-09
AIFM2	-1.4324303888657	1.93110283319697e-09	4.15609072481364e-08
AIFM3	-0.5180715643737	0.140041908555798	0.252244160591467
AIG1	0.585608064550849	0.000364676613644921	0.00193835261311587
AIMP1	0.886340856394797	0.000241618267150967	0.00136955188394577
AIMP2	-0.317775874649975	0.486422485161279	0.624590344443287
AIP	0.315437836034712	0.409939208117247	0.554534020093326
AIRE	-1.55736908241795	4.9256911964779e-06	4.75090860563514e-05
AK1	2.0225638306692	1.4847678642127e-11	4.69074587139197e-10
AK2	0.824725660266696	1.44245349507077e-05	0.000120401003596535
AK3	0.324420754191193	0.0791078556666642	0.164421789384636
AK5	0.855853984252934	4.33650011233411e-07	5.67268420944705e-06
AK9	1.3381815817919	1.77656656097369e-06	1.90929592406569e-05
AKAP1	0.259495931482965	0.00609175052902633	0.0209877100530899
AKAP10	-0.15633250920141	0.634020974129231	0.751312610815275
AKAP11	-0.358830290162221	0.0291323941606441	0.0757442248176746
AKAP12	0.392696211575985	0.0289160658331746	0.0753206287722762
AKAP13	2.08387487200497	8.97060203897126e-14	4.12647693792678e-12
AKAP5	-0.135892326087208	0.368675187541569	0.515928717200507
AKAP6	-0.590322978224461	7.30197803178179e-06	6.72521013004149e-05
AKAP7	-0.176216722478228	0.438897630672329	0.581826540126605
AKAP8	0.755780175075491	0.0272131504051267	0.0717344128437409
AKAP9	-0.266706918372002	0.0748423914750538	0.157234755691129
AKIRIN1	0.771369547087652	0.000205012632957358	0.00119109352055447
AKIRIN2	-0.0251981755412178	0.931819372655037	0.959320190342839
AKNA	0.424214565558289	0.0536108897827898	0.121176447242326
AKT1	0.778055232043456	3.34396479886312e-05	0.000250184747954263
AKT2	0.875940025104143	3.84936527098034e-12	1.34278691869364e-10
AKT3	0.627548698992976	8.36344713373016e-06	7.56959777336096e-05
AKTIP	-0.119187612917295	0.558106963025392	0.687912509516754
ALAD	-0.142968599342609	0.553713618294958	0.685043654849325
ALAS1	-0.954501065968997	0.00723789463463875	0.0241224736788199
ALCAM	-0.0363008043555321	0.892055305018004	0.935245642077075
ALDH16A1	-0.0304172590698289	0.934870861408621	0.96045390252951
ALDH18A1	-0.607449285105079	0.0338555014892077	0.0851165941344284
ALDH1A2	-0.22212916318854	0.601289529123171	0.725059138557895
ALDH1L1	-0.664322257499412	0.112054628685022	0.213646402038489
ALDH1L2	1.35285044917983	0	0
ALDH2	0.772695742226759	0.0826021154537513	0.169869077807212
ALDH3A2	-0.0312852193530963	0.903147076351675	0.941143555292037
ALDH5A1	0.084233903254941	0.732796679055509	0.826370392921973
ALDH6A1	-0.468311442089859	0.0514835274898029	0.117732885043603
ALDH7A1	1.18950947853516	0.00111726597716899	0.00515358168642358
ALDH8A1	-0.666149282778865	0.029364171016923	0.0761104767039255
ALDOC	0.407250869757357	0.18363598358175	0.309897289769484
ALG1	-1.96093312782269	2.62767585468282e-12	9.60650753511117e-11
ALG11	-0.53137413181236	0.0761968322148718	0.159519849788174
ALG12	0.648762987731384	0.0164915814136943	0.0478570258563081
ALG2	-0.88251614336024	0.00118251210043296	0.00539803233632758
ALG5	-0.140636543610463	0.644264638821326	0.759260072664998
ALG6	0.0163250754571787	0.961634046583704	0.978226031348575
ALG8	-0.521736895441067	0.0153317678955933	0.0451168930832714
ALG9	-0.650211519019407	0.0162529138739387	0.0473284852009094
ALK	-0.197155462406103	0.53638831948307	0.669645542903707
ALKBH2	-0.607733888734975	0.0875257806241696	0.177358266536072
ALKBH4	0.559136743292579	0.110726112104369	0.211776436124513
ALKBH6	0.859165526959164	0.00239255565062968	0.00971350034813586
ALKBH8	-2.06430262451167	2.93427466102614e-07	4.04707536443341e-06
ALMS1	-0.0257084950110482	0.895730911673334	0.937836932056437
ALOXE3	-0.0682905895087078	0.84787499773059	0.906797327669966
ALPK3	-0.960025483376262	1.2543161487244e-07	1.88192379876715e-06
ALS2	0.205713261203087	0.126181547931348	0.233216797370451
ALS2CL	1.81613325406923	4.72279992891345e-11	1.3776752963367e-09
ALS2CR12	1.19688026774327	5.66723334927133e-10	1.36339303448562e-08
ALYREF	-0.422452995290194	0.203535927012729	0.334446080657618
AMBRA1	0.231936614117438	0.300911192492763	0.448660463677544
AMD1	0.147665791912385	0.490033627670979	0.627879022170407
AMDHD2	-0.368666370770742	0.283936900198377	0.42962583200087
AMER2	-0.442465422847292	0.000479049811743293	0.00246351659945629
AMER3	-0.765639159860186	0.000419561657940548	0.00219065007407251
AMFR	-0.00745588662439352	0.981126583400742	0.989484102869881
AMIGO1	-0.622259155799075	0.000846279275564576	0.00402788521604698
AMMECR1L	0.187405549010117	0.511311053408154	0.647217438635178
AMN1	0.0910368071330146	0.557220267910636	0.687553144133802
AMOTL1	-0.570457676869412	0.0129114188021997	0.0392072536133536
AMOTL2	0.044254398641008	0.884728856849008	0.930081768578759
AMPD2	-0.494195491644303	0.0025555816959788	0.0102321042366019
AMPD3	1.40516797206615	4.91406915159587e-12	1.67920763008819e-10
AMPH	1.01354492277003	2.57731440811426e-06	2.67993740549307e-05
AMT	0.285160774832339	0.43505024292253	0.578592634431679
AMY2B	-0.396685734575197	0.0592823549409414	0.131125990902394
AMZ2	-0.217706246006426	0.390721095260677	0.536786884069012
ANAPC1	-0.910618311913745	0.00284263102904592	0.0112469314627469
ANAPC10	0.025573038321536	0.948252080399927	0.970272111599632
ANAPC11	-0.297603578039683	0.394556752480729	0.539813109021721
ANAPC15	-0.128871388809227	0.704954560642103	0.80577472197414
ANAPC16	1.10019480367621	5.18696796625306e-07	6.59958902940284e-06
ANAPC2	0.26120159687564	0.285011829114219	0.430703237243628
ANAPC4	-0.391319304843791	0.0238005164254786	0.0644639027868351
ANAPC5	-0.185208085417157	0.133978060245911	0.244371311629362
ANGEL1	-0.327256581072031	0.17284498534315	0.295574829004606
ANGEL2	0.474074439631122	0.0124180764743567	0.0379985878082288
ANK1	0.0338740998892524	0.888701597542687	0.932939011978225
ANK2	0.0272558884573245	0.828852304545886	0.893114583779001
ANK3	-0.559625552379065	2.7083003926176e-06	2.79235109445746e-05
ANKAR	-1.5706904309398	0.00035401790120182	0.00188659316923083
ANKDD1A	-0.207972438950082	0.334343281084588	0.48196906228251
ANKFY1	0.475204272885689	0.000212269508950369	0.00122560022684999
ANKH	0.44776393172251	0.00237852875458633	0.00966652559873628
ANKHD1-EIF4EBP3	0.0064914988831965	0.984492623442264	0.991003035163957
ANKIB1	0.223598396523691	0.0447423645393261	0.105279110714794
ANKMY1	-0.286914104102306	0.246540953213935	0.386596902099095
ANKMY2	0.0268870188862307	0.913310655636516	0.946902391206057
ANKRA2	-0.632841706776182	0.117209065719639	0.220808797975881
ANKRD10	-0.443268126406073	0.012083357701937	0.0371508889756213
ANKRD11	-0.324850152003223	0.0452089181096387	0.106227145875232
ANKRD13A	-0.591168417906408	0.00224485750128145	0.00923989528059405
ANKRD13B	0.534613793753827	0.00234112722558866	0.00953691258890695
ANKRD13C	-0.0253897843263838	0.871093468116913	0.921272677498079
ANKRD13D	0.324614535270986	0.0892388173232226	0.179679504240024
ANKRD16	-0.564394303146316	0.0846300036182766	0.172979099192434
ANKRD23	-0.431789570689723	0.291827934970144	0.438160593897067
ANKRD24	0.769427637061781	1.49125811927941e-05	0.000123857271573485
ANKRD26	0.518847500635404	0.000293358312637659	0.00160239974584203
ANKRD27	0.0116489561881683	0.937524081790675	0.962117138116148
ANKRD28	-0.436775988520579	0.0734664437687784	0.154849211287063
ANKRD29	-0.48509312381395	0.0938095725886432	0.187216624961173
ANKRD33B	0.110662271312551	0.650503269237831	0.763388473515436
ANKRD34A	-0.660332474442048	0.0100039302197148	0.0316765899392785
ANKRD34C	-0.243548308109528	0.472212744663122	0.611254092363189
ANKRD35	1.3717093307916	0.000480361953955732	0.00246874786894868
ANKRD36C	-1.65053995595952	0	0
ANKRD40	-0.205522163781854	0.394238579134326	0.53959148466202
ANKRD42	0.958875990932245	0.0065181336180844	0.0221109459686396
ANKRD44	0.143259635291804	0.557344541546104	0.687605143210136
ANKRD46	0.352028467791096	0.0833349761134738	0.171027244136261
ANKRD49	0.058119844247918	0.792598822105438	0.869348316545642
ANKRD50	0.227853572793138	0.394257133101791	0.53959148466202
ANKRD52	-0.079172811155049	0.574093177163632	0.70216334247099
ANKRD54	-0.15674312583267	0.543317965070216	0.676685648663178
ANKRD6	0.867497926354524	0.000127003850616036	0.000791128152795727
ANKS1A	-0.286350409228521	0.0143743677499115	0.0427503398942306
ANKS1B	0.344456455418867	0.00746419524789577	0.0247682293362598
ANKS3	-0.282505280621248	0.109084067525177	0.209653767979977
ANKS6	-0.107067004693399	0.569921443676217	0.698285134853986
ANKZF1	0.381597120827303	0.00327649686940368	0.012648319825633
ANLN	-1.12465230653764	0.00219548546857151	0.00907684165080528
ANO1	0.406878537452615	0.285060515715115	0.430703237243628
ANO10	-1.01272191450422	5.9974527923945e-05	0.000419120824523595
ANO3	-0.139033072846039	0.632220902526555	0.750241445209401
ANO4	0.0488441581449153	0.830251916176823	0.893887479710952
ANO5	0.218948822660515	0.17485803532273	0.297906282401688
ANO6	-0.441934661314978	0.0566474665214605	0.126433641620279
ANP32A	0.0312657641844852	0.873065960483482	0.922016416251991
ANP32B	0.52369852507123	0.121871548090984	0.227175987919275
ANP32E	2.47447145018288	0	0
ANTXR1	0.911054303053912	0.000111958161698178	0.000715336952445265
ANTXR2	-0.82965048060759	0.0402213136696454	0.097321629491986
ANXA4	-0.514271606210467	0.131842971209671	0.240896847439407
ANXA5	-0.991202723757272	0.023859765816352	0.0645617192677759
ANXA6	1.08382490943869	3.56692586134244e-07	4.801013394077e-06
ANXA7	0.747340017219332	0.00131197217393719	0.00589261321899258
AOC2	-0.728697976816669	0.090032047522987	0.181015442330079
AOC3	-0.833114792658642	0.0234759780654348	0.0637085537646094
AP1B1	0.118819999113621	0.688487640938134	0.79317717489116
AP1G1	-0.271626260398259	0.042642459388101	0.10150772533329
AP1G2	-0.567293088828935	0.0084877032905748	0.0275209341396949
AP1M1	0.433392951328382	0.0149897581207736	0.0442660511418402
AP1S1	-0.709984856568768	0.0750384905633465	0.157604860865362
AP1S3	2.69622893172011	0	0
AP2A1	0.0635306139252735	0.633088680934511	0.750632833420724
AP2B1	0.0519771672342025	0.796583216881702	0.871194603753574
AP2M1	0.129846266472923	0.476894953064409	0.61613650417519
AP2S1	0.300865630281748	0.529570001908144	0.664801327931471
AP3B1	0.761786771149499	0.000136341377262372	0.000839919065813525
AP3B2	0.151004774410534	0.28880894644251	0.434719255594516
AP3D1	0.629630368265916	6.20141012379616e-05	0.00043049921688575
AP3M1	-0.350361643485523	0.160982521444431	0.280429810556133
AP3M2	-0.197705044778019	0.332000972808409	0.480136836129211
AP4B1	-0.302558520774313	0.173252312762577	0.296074374861869
AP4E1	-0.110710410941745	0.61528904438221	0.737043908938026
AP4S1	0.388663146465533	0.0721191794309717	0.152624309958568
AP5B1	0.0817654191099629	0.728186572543598	0.823290954964254
AP5M1	-0.468825065811202	0.0399718308420469	0.0969140364348731
AP5Z1	0.720434162858325	0.0230754546694989	0.0628661589629173
APAF1	0.157555804106398	0.503048870115784	0.63927218284902
APBA1	0.550356090891597	0.000706745001598064	0.0034400402054529
APBA2	1.31004137087004	1.02140518265514e-14	5.27852110443757e-13
APBA3	0.119197745610392	0.646073655816136	0.76042860206561
APBB1	0.431232769824367	0.0261055091935174	0.0694522240232191
APBB1IP	-0.519420486732579	0.060407407695569	0.133184866539383
APBB2	-0.0210324109935011	0.878279139746934	0.925831397376143
APC	-0.797773198568965	8.05053934627153e-09	1.53528736690171e-07
APC2	0.290295689408082	0.15797172813384	0.276450524234219
APEH	-0.049790681593752	0.844743893981223	0.904835706296162
APEX1	0.712129237747407	0.0482650769033104	0.111904661437889
APH1A	-0.9442335832815	0.00604045336483372	0.0208538868331497
APH1B	-0.13278592479603	0.595112660873543	0.719507011461777
API5	-0.290084154470163	0.191233568619694	0.319753831932111
APLF	-1.27007075330306	0.000110255816729632	0.000705165544431229
APLP1	0.442364932513047	0.00925438851261307	0.0296849580948646
APLP2	0.161186221577573	0.212507666653806	0.345929260203318
APOL5	-0.715500578940601	3.23319390194143e-05	0.000243639058029286
APP	0.648507317431378	0.00228804617845091	0.00937741543742962
APPBP2	-0.274217671994975	0.181993542259029	0.307745896948615
APPL1	0.00900379200024091	0.963190810406195	0.978807597584005
APPL2	0.551662861834737	0.00604041484115547	0.0208538868331497
APTX	1.04588340312227	7.42426105224681e-05	0.000502492725541753
AQR	-1.4357722343237	0	0
ARAP1	1.50209709445892	1.66533453693773e-14	8.29891710907305e-13
ARAP2	0.66257844672187	3.47319760110043e-05	0.000259158737222931
ARAP3	-0.342700191297696	0.401292709231633	0.54672458286204
ARC	-1.26275294673061	0.00795565106395624	0.0260785868079255
ARCN1	0.246854525855639	0.272502708512551	0.417226165996173
AREL1	-0.671337138914045	0.000917376062607111	0.00434650390274292
ARF5	-0.445801334942793	0.0966429329324043	0.191864983284346
ARF6	-1.07528653443028	0.000768125855955537	0.00369583314141365
ARFGAP1	0.25075847066471	0.198363788660519	0.328072232055683
ARFGAP2	0.0778870292429758	0.649307973925771	0.762520179226618
ARFGAP3	0.407638490653628	0.139567078170619	0.251713825601987
ARFGEF1	0.313472056996506	0.0427535732121622	0.10165660747862
ARFGEF2	-0.0913467124875362	0.588249469427622	0.713873575535148
ARFIP2	-0.341821768468249	0.0870152290397936	0.176662135108922
ARFRP1	-0.131994394687216	0.43929542361108	0.581837615512477
ARG2	-1.22223116746899	0.0182805447307397	0.05212694839433
ARHGAP1	0.252523987139151	0.382749820947857	0.52947480187962
ARHGAP10	0.0892601591922003	0.776625019641508	0.859131166019913
ARHGAP11A	-2.28115718926589	1.28855035530506e-08	2.32996621481943e-07
ARHGAP12	-0.0827614352319861	0.661707696531417	0.771777213062277
ARHGAP17	-0.000388527791833962	0.998509354362579	0.999106049327538
ARHGAP18	1.62326786233666	4.64205607286772e-09	9.36464902218037e-08
ARHGAP19-SLIT1	0.825331961878638	0.00335124511525753	0.0128759174414576
ARHGAP20	-0.935036865375855	0.00017986414814275	0.00106268359086175
ARHGAP21	0.110471585007904	0.323309169346069	0.470247457568675
